Date,Time,LNA Voltage,LNA Thermistor (Ohm),LNA (C),SP4T Voltage,SP4T Thermistor (Ohm),SP4T (C),Load Voltage,Load-thermistor (Ohm),Load (C),Room_Temp(C)
04/23/2021,10:56:39,4.774428094337964,3391946.3606644287,-84.40805889834246,2.3992976860618,10002.552147923428,25.159592610355617,2.9856572963626604,16434.32926245178,22.936184098892284,26.264233184325974
04/23/2021,10:57:09,4.7908418117622205,3460787.686281556,-84.6966838985021,2.398211003484903,9926.268958606179,25.34683847206179,2.9969509009870308,16451.872505428248,22.91222027345424,26.268335201075388
04/23/2021,10:57:39,4.789562708660924,2115913.5635404647,-77.48602326391719,2.39165020368182,9841.845211127855,25.555925231783988,2.9970656132227305,16386.08493144727,23.002235014031214,26.27084198908892
04/23/2021,10:58:09,4.778584871050953,22006570.773195874,-109.29235274732955,2.3980864235300032,10024.51889915172,25.10596460931737,2.988879106681452,16551.88318542525,22.776158104406136,26.272779052553915
04/23/2021,10:58:39,4.784417926563037,4322028.400404449,-87.85659619546522,2.3971983288020056,9955.845470658003,25.27405176928619,2.992206994981643,16466.19045550623,22.892683613809652,26.274716116018908
04/23/2021,10:59:09,4.787890130256528,493567871.3076923,-143.0414239322213,2.3982874783087027,9995.79639999649,25.176111710682335,2.98955011158705,16495.055693412236,22.853355851224592,26.283034094427364
04/23/2021,10:59:39,4.799809101585197,5919345.336809817,-92.2288249227046,2.4045312776324863,9965.019795425034,25.251522541723546,3.0005538519599213,16474.596378700808,22.88122280951802,26.28474326807293
04/23/2021,11:00:09,4.78349406135294,12198841.170313986,-101.85572843212483,2.4022604687515923,10031.565333817385,25.088789412815288,2.9870745475327567,16464.25521906007,22.89532309331139,26.284401433343874
04/23/2021,11:00:39,4.773174893999567,3103669.1106259096,-83.1262987318488,2.398861039487201,9998.739160059466,25.168914584522156,2.9844065629540637,16415.696074154705,22.961668555289236,26.29112418301645
04/23/2021,11:01:10,4.791351232765919,3842238.343472624,-86.19079737592952,2.3979840459433035,9927.90964669594,25.342794537024417,2.995273388723035,16435.161005244343,22.93504729505713,26.29169390756499
04/23/2021,11:01:40,4.77589221717426,4200593.040472545,-87.45465951294128,2.398885708785201,10004.217764439203,25.155521748924343,2.9893897611500506,16500.202766649538,22.846351361134452,26.291466017745563
04/23/2021,11:02:10,4.784438895466337,45366206.83726415,-117.92874600988682,2.4021136864284927,10038.32405316684,25.072327998072865,2.9871127849446566,16482.195397891883,22.870867858351232,26.298416657237567
04/23/2021,11:02:40,4.790132569444722,3625748.3654334936,-85.3637027920268,2.4058868555575827,9995.472067396966,25.176905075841432,2.9986197789967264,16488.441813859576,22.86236011042513,26.298416657237567
04/23/2021,11:03:10,4.775131169330962,22559166.96239718,-109.59705142713955,2.397785458094404,10036.770118720173,25.076111650520602,2.986906796306357,16555.14901488778,22.77173074628837,26.30251867398698
04/23/2021,11:03:40,4.77185138616187,3484319.8517980385,-84.79391971548708,2.398872140671301,10011.374064265647,25.138039845560513,2.9817200764018708,16403.71179875745,22.978076684667087,26.312431881131374
04/23/2021,11:04:10,4.799477299527098,109634839.92613637,-127.78930977279643,2.4102089165671714,10045.468078187665,25.05494142162513,2.996801651734131,16492.208260222666,22.857231898135126,26.307988029652847
